date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2018-06-12 21:20:00,al1809,14945.0,30.0,14940.0,102.0,14945.0,al1810,15010.0,11.0,15005.0,41.0,15005.0,-65.0,-65.0,-60.0,2018-06-13
2018-06-12 21:30:00,al1809,14960.0,31.0,14955.0,7.0,14955.0,al1810,15025.0,8.0,15015.0,23.0,15020.0,-60.0,-65.0,-65.0,2018-06-13
2018-06-12 21:40:00,al1809,14955.0,15.0,14950.0,53.0,14950.0,al1810,15020.0,4.0,15015.0,8.0,15015.0,-65.0,-65.0,-65.0,2018-06-13
2018-06-12 21:50:00,al1809,14960.0,30.0,14955.0,6.0,14955.0,al1810,15025.0,15.0,15020.0,25.0,15020.0,-65.0,-65.0,-65.0,2018-06-13
2018-06-12 22:00:00,al1809,14965.0,2.0,14960.0,35.0,14965.0,al1810,15035.0,23.0,15025.0,27.0,15030.0,-65.0,-70.0,-65.0,2018-06-13
2018-06-12 22:10:00,al1809,14970.0,29.0,14965.0,20.0,14965.0,al1810,15035.0,13.0,15025.0,27.0,15030.0,-60.0,-65.0,-65.0,2018-06-13
2018-06-12 22:20:00,al1809,14910.0,7.0,14905.0,44.0,14910.0,al1810,14980.0,2.0,14975.0,14.0,14980.0,-70.0,-70.0,-70.0,2018-06-13
2018-06-12 22:30:00,al1809,14910.0,115.0,14900.0,204.0,14905.0,al1810,14975.0,5.0,14970.0,24.0,14975.0,-70.0,-65.0,-70.0,2018-06-13
2018-06-12 22:40:00,al1809,14920.0,26.0,14915.0,42.0,14920.0,al1810,14990.0,32.0,14985.0,12.0,14985.0,-70.0,-70.0,-65.0,2018-06-13
2018-06-12 22:50:00,al1809,14925.0,14.0,14920.0,30.0,14925.0,al1810,15000.0,22.0,14995.0,25.0,15000.0,-75.0,-75.0,-75.0,2018-06-13
2018-06-12 23:00:00,al1809,14920.0,45.0,14910.0,82.0,14915.0,al1810,14990.0,18.0,14985.0,10.0,14990.0,-75.0,-70.0,-75.0,2018-06-13
2018-06-12 23:10:00,al1809,14915.0,28.0,14910.0,26.0,14915.0,al1810,14990.0,55.0,14980.0,20.0,14985.0,-70.0,-75.0,-70.0,2018-06-13
2018-06-12 23:20:00,al1809,14910.0,13.0,14905.0,44.0,14910.0,al1810,14985.0,6.0,14975.0,60.0,14985.0,-70.0,-75.0,-75.0,2018-06-13
2018-06-12 23:30:00,al1809,14910.0,18.0,14900.0,38.0,14905.0,al1810,14980.0,6.0,14975.0,6.0,14975.0,-75.0,-70.0,-70.0,2018-06-13
2018-06-12 23:40:00,al1809,14910.0,27.0,14900.0,39.0,14905.0,al1810,14980.0,4.0,14975.0,4.0,14975.0,-75.0,-70.0,-70.0,2018-06-13
2018-06-12 23:50:00,al1809,14890.0,26.0,14885.0,1.0,14890.0,al1810,14965.0,16.0,14960.0,9.0,14965.0,-75.0,-75.0,-75.0,2018-06-13
2018-06-13 00:00:00,al1809,14895.0,14.0,14890.0,43.0,14895.0,al1810,14970.0,4.0,14965.0,25.0,14970.0,-75.0,-75.0,-75.0,2018-06-13
2018-06-13 00:10:00,al1809,14900.0,14.0,14895.0,19.0,14895.0,al1810,14975.0,5.0,14970.0,1.0,14970.0,-75.0,-75.0,-75.0,2018-06-13
2018-06-13 00:20:00,al1809,14905.0,36.0,14895.0,10.0,14900.0,al1810,14980.0,44.0,14970.0,20.0,14980.0,-75.0,-75.0,-80.0,2018-06-13
