date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2019-04-25 21:20:00,al1907,14215.0,183.0,14210.0,429.0,14210.0,al1908,14210.0,26.0,14205.0,10.0,14210.0,5.0,5.0,0.0,2019-04-26
2019-04-25 21:30:00,al1907,14195.0,32.0,14190.0,102.0,14190.0,al1908,14195.0,17.0,14190.0,24.0,14190.0,0.0,0.0,0.0,2019-04-26
2019-04-25 21:40:00,al1907,14205.0,133.0,14200.0,173.0,14200.0,al1908,14205.0,58.0,14200.0,17.0,14205.0,0.0,0.0,-5.0,2019-04-26
2019-04-25 21:50:00,al1907,14205.0,134.0,14200.0,104.0,14205.0,al1908,14205.0,52.0,14200.0,9.0,14205.0,0.0,0.0,0.0,2019-04-26
2019-04-25 22:00:00,al1907,14215.0,39.0,14210.0,70.0,14215.0,al1908,14215.0,27.0,14210.0,7.0,14210.0,0.0,0.0,5.0,2019-04-26
2019-04-25 22:10:00,al1907,14220.0,117.0,14215.0,77.0,14220.0,al1908,14220.0,9.0,14215.0,24.0,14215.0,0.0,0.0,5.0,2019-04-26
2019-04-25 22:20:00,al1907,14215.0,79.0,14210.0,2.0,14210.0,al1908,14210.0,14.0,14205.0,10.0,14210.0,5.0,5.0,0.0,2019-04-26
2019-04-25 22:30:00,al1907,14215.0,39.0,14210.0,78.0,14215.0,al1908,14210.0,16.0,14205.0,22.0,14210.0,5.0,5.0,5.0,2019-04-26
2019-04-25 22:40:00,al1907,14215.0,81.0,14210.0,72.0,14215.0,al1908,14210.0,16.0,14205.0,8.0,14205.0,5.0,5.0,10.0,2019-04-26
2019-04-25 22:50:00,al1907,14215.0,75.0,14210.0,41.0,14210.0,al1908,14210.0,38.0,14200.0,20.0,14210.0,10.0,5.0,0.0,2019-04-26
2019-04-25 23:00:00,al1907,14210.0,62.0,14205.0,57.0,14205.0,al1908,14205.0,15.0,14195.0,32.0,14205.0,10.0,5.0,0.0,2019-04-26
2019-04-25 23:10:00,al1907,14205.0,40.0,14200.0,140.0,14200.0,al1908,14200.0,10.0,14195.0,8.0,14200.0,5.0,5.0,0.0,2019-04-26
2019-04-25 23:20:00,al1907,14205.0,17.0,14200.0,115.0,14200.0,al1908,14200.0,4.0,14195.0,8.0,14200.0,5.0,5.0,0.0,2019-04-26
2019-04-25 23:30:00,al1907,14210.0,87.0,14205.0,1.0,14205.0,al1908,14205.0,43.0,14195.0,28.0,14200.0,10.0,5.0,5.0,2019-04-26
2019-04-25 23:40:00,al1907,14210.0,87.0,14205.0,7.0,14205.0,al1908,14205.0,33.0,14195.0,28.0,14200.0,10.0,5.0,5.0,2019-04-26
2019-04-25 23:50:00,al1907,14210.0,69.0,14200.0,101.0,14210.0,al1908,14205.0,19.0,14195.0,20.0,14195.0,5.0,5.0,15.0,2019-04-26
2019-04-26 00:00:00,al1907,14210.0,58.0,14200.0,97.0,14205.0,al1908,14205.0,4.0,14195.0,15.0,14195.0,5.0,5.0,10.0,2019-04-26
2019-04-26 00:10:00,al1907,14205.0,42.0,14200.0,41.0,14200.0,al1908,14200.0,3.0,14190.0,41.0,14195.0,10.0,5.0,5.0,2019-04-26
2019-04-26 00:20:00,al1907,14205.0,29.0,14200.0,40.0,14200.0,al1908,14200.0,3.0,14195.0,8.0,14195.0,5.0,5.0,5.0,2019-04-26
2019-04-26 00:30:00,al1907,14205.0,32.0,14200.0,14.0,14200.0,al1908,14200.0,3.0,14195.0,2.0,14195.0,5.0,5.0,5.0,2019-04-26
2019-04-26 00:40:00,al1907,14205.0,39.0,14200.0,29.0,14205.0,al1908,14205.0,20.0,14195.0,6.0,14200.0,5.0,0.0,5.0,2019-04-26
2019-04-26 09:20:00,al1907,14220.0,207.0,14215.0,138.0,14215.0,al1908,14220.0,116.0,14215.0,3.0,14215.0,0.0,0.0,0.0,2019-04-26
2019-04-26 09:30:00,al1907,14190.0,170.0,14185.0,54.0,14185.0,al1908,14185.0,50.0,14180.0,39.0,14185.0,5.0,5.0,0.0,2019-04-26
2019-04-26 09:40:00,al1907,14190.0,94.0,14185.0,160.0,14185.0,al1908,14190.0,86.0,14180.0,64.0,14185.0,5.0,0.0,0.0,2019-04-26
2019-04-26 09:50:00,al1907,14195.0,2.0,14190.0,393.0,14195.0,al1908,14195.0,73.0,14190.0,21.0,14190.0,0.0,0.0,5.0,2019-04-26
2019-04-26 10:00:00,al1907,14200.0,694.0,14195.0,212.0,14200.0,al1908,14195.0,9.0,14190.0,66.0,14195.0,5.0,5.0,5.0,2019-04-26
2019-04-26 10:10:00,al1907,14195.0,143.0,14190.0,373.0,14190.0,al1908,14190.0,37.0,14185.0,9.0,14185.0,5.0,5.0,5.0,2019-04-26
2019-04-26 10:30:00,al1907,14195.0,90.0,14190.0,149.0,14190.0,al1908,14195.0,174.0,14190.0,82.0,14195.0,0.0,0.0,-5.0,2019-04-26
2019-04-26 10:40:00,al1907,14195.0,181.0,14190.0,299.0,14195.0,al1908,14195.0,174.0,14190.0,17.0,14190.0,0.0,0.0,5.0,2019-04-26
2019-04-26 10:50:00,al1907,14190.0,258.0,14185.0,204.0,14185.0,al1908,14185.0,88.0,14180.0,109.0,14180.0,5.0,5.0,5.0,2019-04-26
2019-04-26 11:00:00,al1907,14170.0,110.0,14165.0,111.0,14170.0,al1908,14165.0,2.0,14160.0,74.0,14165.0,5.0,5.0,5.0,2019-04-26
2019-04-26 11:10:00,al1907,14175.0,128.0,14170.0,83.0,14170.0,al1908,14170.0,23.0,14165.0,70.0,14170.0,5.0,5.0,0.0,2019-04-26
2019-04-26 11:20:00,al1907,14160.0,873.0,14155.0,76.0,14155.0,al1908,14160.0,19.0,14155.0,36.0,14155.0,0.0,0.0,0.0,2019-04-26
2019-04-26 11:30:00,al1907,14160.0,874.0,14155.0,76.0,14155.0,al1908,14160.0,19.0,14155.0,36.0,14155.0,0.0,0.0,0.0,2019-04-26
2019-04-26 13:30:00,al1907,14185.0,177.0,14180.0,220.0,14185.0,al1908,14180.0,492.0,14175.0,82.0,14175.0,5.0,5.0,10.0,2019-04-26
2019-04-26 13:40:00,al1907,14185.0,83.0,14180.0,694.0,14185.0,al1908,14185.0,118.0,14180.0,26.0,14180.0,0.0,0.0,5.0,2019-04-26
2019-04-26 13:50:00,al1907,14180.0,78.0,14175.0,139.0,14175.0,al1908,14180.0,43.0,14175.0,81.0,14175.0,0.0,0.0,0.0,2019-04-26
2019-04-26 14:00:00,al1907,14165.0,136.0,14160.0,143.0,14165.0,al1908,14160.0,84.0,14155.0,49.0,14155.0,5.0,5.0,10.0,2019-04-26
2019-04-26 14:10:00,al1907,14165.0,286.0,14160.0,218.0,14160.0,al1908,14155.0,29.0,14150.0,127.0,14155.0,10.0,10.0,5.0,2019-04-26
2019-04-26 14:20:00,al1907,14175.0,194.0,14170.0,88.0,14170.0,al1908,14170.0,99.0,14160.0,80.0,14165.0,10.0,5.0,5.0,2019-04-26
2019-04-26 14:30:00,al1907,14175.0,47.0,14170.0,282.0,14170.0,al1908,14170.0,32.0,14165.0,57.0,14170.0,5.0,5.0,0.0,2019-04-26
2019-04-26 14:40:00,al1907,14180.0,247.0,14175.0,108.0,14175.0,al1908,14175.0,109.0,14165.0,91.0,14170.0,10.0,5.0,5.0,2019-04-26
2019-04-26 21:20:00,al1907,14150.0,77.0,14145.0,84.0,14150.0,al1908,14145.0,32.0,14135.0,42.0,14135.0,10.0,5.0,15.0,2019-04-29
2019-04-26 21:30:00,al1907,14150.0,93.0,14145.0,101.0,14150.0,al1908,14145.0,52.0,14135.0,29.0,14140.0,10.0,5.0,10.0,2019-04-29
2019-04-26 21:40:00,al1907,14150.0,89.0,14145.0,97.0,14145.0,al1908,14140.0,4.0,14135.0,37.0,14140.0,10.0,10.0,5.0,2019-04-29
2019-04-26 21:50:00,al1907,14150.0,138.0,14145.0,86.0,14145.0,al1908,14140.0,10.0,14135.0,41.0,14140.0,10.0,10.0,5.0,2019-04-29
2019-04-26 22:00:00,al1907,14150.0,194.0,14145.0,115.0,14145.0,al1908,14145.0,38.0,14135.0,34.0,14135.0,10.0,5.0,10.0,2019-04-29
2019-04-26 22:10:00,al1907,14150.0,165.0,14145.0,143.0,14150.0,al1908,14140.0,62.0,14135.0,19.0,14140.0,10.0,10.0,10.0,2019-04-29
2019-04-26 22:20:00,al1907,14150.0,169.0,14145.0,150.0,14150.0,al1908,14140.0,1.0,14135.0,78.0,14140.0,10.0,10.0,10.0,2019-04-29
2019-04-26 22:30:00,al1907,14150.0,121.0,14145.0,219.0,14145.0,al1908,14140.0,11.0,14135.0,37.0,14135.0,10.0,10.0,10.0,2019-04-29
2019-04-26 22:40:00,al1907,14150.0,113.0,14145.0,213.0,14145.0,al1908,14140.0,6.0,14135.0,50.0,14140.0,10.0,10.0,5.0,2019-04-29
2019-04-26 22:50:00,al1907,14145.0,135.0,14140.0,323.0,14140.0,al1908,14130.0,17.0,14125.0,100.0,14125.0,15.0,15.0,15.0,2019-04-29
2019-04-26 23:00:00,al1907,14145.0,318.0,14140.0,247.0,14145.0,al1908,14135.0,23.0,14130.0,79.0,14135.0,10.0,10.0,10.0,2019-04-29
2019-04-26 23:10:00,al1907,14150.0,131.0,14145.0,120.0,14145.0,al1908,14140.0,1.0,14135.0,28.0,14135.0,10.0,10.0,10.0,2019-04-29
2019-04-26 23:20:00,al1907,14165.0,111.0,14160.0,31.0,14160.0,al1908,14155.0,30.0,14145.0,41.0,14150.0,15.0,10.0,10.0,2019-04-29
2019-04-26 23:30:00,al1907,14165.0,11.0,14160.0,180.0,14165.0,al1908,14155.0,30.0,14150.0,12.0,14150.0,10.0,10.0,15.0,2019-04-29
