date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2020-11-06 21:20:00,al2101,14690.0,21.0,14685.0,16.0,14690.0,al2102,14520.0,22.0,14510.0,5.0,14515.0,175.0,170.0,175.0,2020-11-09
2020-11-06 21:30:00,al2101,14680.0,24.0,14675.0,26.0,14680.0,al2102,14500.0,1.0,14495.0,7.0,14500.0,180.0,180.0,180.0,2020-11-09
2020-11-06 21:40:00,al2101,14680.0,2.0,14675.0,38.0,14680.0,al2102,14505.0,5.0,14500.0,18.0,14505.0,175.0,175.0,175.0,2020-11-09
2020-11-06 21:50:00,al2101,14690.0,1.0,14685.0,50.0,14690.0,al2102,14510.0,8.0,14505.0,11.0,14510.0,180.0,180.0,180.0,2020-11-09
2020-11-06 22:00:00,al2101,14700.0,144.0,14695.0,1.0,14695.0,al2102,14520.0,25.0,14515.0,2.0,14515.0,180.0,180.0,180.0,2020-11-09
2020-11-06 22:10:00,al2101,14700.0,161.0,14690.0,41.0,14695.0,al2102,14520.0,1.0,14515.0,7.0,14520.0,175.0,180.0,175.0,2020-11-09
2020-11-06 22:20:00,al2101,14700.0,5.0,14695.0,36.0,14700.0,al2102,14525.0,8.0,14520.0,7.0,14525.0,175.0,175.0,175.0,2020-11-09
2020-11-06 22:30:00,al2101,14675.0,26.0,14670.0,13.0,14670.0,al2102,14500.0,7.0,14495.0,4.0,14495.0,175.0,175.0,175.0,2020-11-09
2020-11-06 22:40:00,al2101,14690.0,14.0,14685.0,26.0,14690.0,al2102,14515.0,7.0,14510.0,7.0,14515.0,175.0,175.0,175.0,2020-11-09
2020-11-06 22:50:00,al2101,14715.0,30.0,14710.0,1.0,14710.0,al2102,14540.0,3.0,14535.0,3.0,14535.0,175.0,175.0,175.0,2020-11-09
2020-11-06 23:00:00,al2101,14715.0,32.0,14710.0,4.0,14710.0,al2102,14540.0,5.0,14535.0,1.0,14535.0,175.0,175.0,175.0,2020-11-09
2020-11-06 23:10:00,al2101,14725.0,39.0,14720.0,22.0,14720.0,al2102,14545.0,9.0,14540.0,3.0,14540.0,180.0,180.0,180.0,2020-11-09
2020-11-06 23:20:00,al2101,14730.0,57.0,14725.0,38.0,14725.0,al2102,14545.0,3.0,14540.0,16.0,14540.0,185.0,185.0,185.0,2020-11-09
2020-11-06 23:30:00,al2101,14730.0,39.0,14720.0,47.0,14725.0,al2102,14545.0,10.0,14540.0,7.0,14540.0,180.0,185.0,185.0,2020-11-09
2020-11-06 23:40:00,al2101,14715.0,28.0,14710.0,10.0,14710.0,al2102,14535.0,7.0,14530.0,7.0,14530.0,180.0,180.0,180.0,2020-11-09
2020-11-06 23:50:00,al2101,14710.0,34.0,14700.0,114.0,14705.0,al2102,14525.0,9.0,14520.0,2.0,14520.0,180.0,185.0,185.0,2020-11-09
2020-11-07 00:00:00,al2101,14700.0,99.0,14690.0,39.0,14695.0,al2102,14515.0,4.0,14510.0,6.0,14515.0,180.0,185.0,180.0,2020-11-09
2020-11-07 00:10:00,al2101,14690.0,19.0,14685.0,17.0,14690.0,al2102,14510.0,4.0,14505.0,1.0,14505.0,180.0,180.0,185.0,2020-11-09
2020-11-07 00:20:00,al2101,14695.0,12.0,14690.0,38.0,14690.0,al2102,14515.0,6.0,14505.0,8.0,14510.0,185.0,180.0,180.0,2020-11-09
2020-11-07 00:30:00,al2101,14675.0,38.0,14670.0,15.0,14670.0,al2102,14495.0,6.0,14490.0,1.0,14490.0,180.0,180.0,180.0,2020-11-09
2020-11-07 00:40:00,al2101,14660.0,5.0,14655.0,32.0,14660.0,al2102,14480.0,6.0,14475.0,10.0,14480.0,180.0,180.0,180.0,2020-11-09
2020-11-09 09:20:00,al2101,14745.0,61.0,14740.0,16.0,14740.0,al2102,14575.0,9.0,14565.0,25.0,14570.0,175.0,170.0,170.0,2020-11-09
2020-11-09 09:30:00,al2101,14700.0,206.0,14690.0,101.0,14695.0,al2102,14525.0,19.0,14520.0,6.0,14525.0,170.0,175.0,170.0,2020-11-09
2020-11-09 09:40:00,al2101,14685.0,79.0,14680.0,66.0,14685.0,al2102,14510.0,3.0,14505.0,7.0,14510.0,175.0,175.0,175.0,2020-11-09
2020-11-09 09:50:00,al2101,14670.0,44.0,14665.0,18.0,14665.0,al2102,14495.0,7.0,14490.0,5.0,14490.0,175.0,175.0,175.0,2020-11-09
2020-11-09 10:00:00,al2101,14680.0,15.0,14675.0,28.0,14680.0,al2102,14510.0,6.0,14500.0,8.0,14505.0,175.0,170.0,175.0,2020-11-09
2020-11-09 10:10:00,al2101,14670.0,8.0,14660.0,79.0,14660.0,al2102,14495.0,4.0,14485.0,49.0,14490.0,175.0,175.0,170.0,2020-11-09
2020-11-09 10:30:00,al2101,14670.0,45.0,14665.0,30.0,14670.0,al2102,14495.0,13.0,14490.0,9.0,14490.0,175.0,175.0,180.0,2020-11-09
2020-11-09 10:40:00,al2101,14670.0,57.0,14665.0,29.0,14665.0,al2102,14495.0,14.0,14490.0,16.0,14490.0,175.0,175.0,175.0,2020-11-09
2020-11-09 10:50:00,al2101,14690.0,16.0,14685.0,32.0,14690.0,al2102,14515.0,9.0,14510.0,1.0,14515.0,175.0,175.0,175.0,2020-11-09
2020-11-09 11:00:00,al2101,14685.0,4.0,14680.0,27.0,14685.0,al2102,14510.0,4.0,14505.0,15.0,14510.0,175.0,175.0,175.0,2020-11-09
2020-11-09 11:10:00,al2101,14690.0,25.0,14685.0,21.0,14690.0,al2102,14510.0,1.0,14505.0,16.0,14510.0,180.0,180.0,180.0,2020-11-09
2020-11-09 11:20:00,al2101,14690.0,6.0,14685.0,7.0,14685.0,al2102,14510.0,5.0,14500.0,7.0,14505.0,185.0,180.0,180.0,2020-11-09
2020-11-09 11:30:00,al2101,14690.0,6.0,14685.0,10.0,14685.0,al2102,14510.0,2.0,14505.0,1.0,14505.0,180.0,180.0,180.0,2020-11-09
2020-11-09 13:30:00,al2101,14695.0,43.0,14690.0,24.0,14695.0,al2102,14510.0,1.0,14505.0,14.0,14510.0,185.0,185.0,185.0,2020-11-09
2020-11-09 13:40:00,al2101,14675.0,24.0,14670.0,123.0,14675.0,al2102,14495.0,9.0,14490.0,13.0,14495.0,180.0,180.0,180.0,2020-11-09
2020-11-09 13:50:00,al2101,14670.0,72.0,14665.0,55.0,14670.0,al2102,14490.0,7.0,14485.0,72.0,14485.0,180.0,180.0,185.0,2020-11-09
2020-11-09 14:00:00,al2101,14665.0,36.0,14660.0,49.0,14660.0,al2102,14485.0,6.0,14480.0,1.0,14480.0,180.0,180.0,180.0,2020-11-09
2020-11-09 14:10:00,al2101,14665.0,8.0,14660.0,39.0,14665.0,al2102,14490.0,6.0,14480.0,14.0,14485.0,180.0,175.0,180.0,2020-11-09
2020-11-09 14:20:00,al2101,14660.0,5.0,14655.0,63.0,14660.0,al2102,14485.0,31.0,14475.0,9.0,14485.0,180.0,175.0,175.0,2020-11-09
2020-11-09 14:30:00,al2101,14675.0,39.0,14670.0,36.0,14670.0,al2102,14500.0,21.0,14490.0,11.0,14495.0,180.0,175.0,175.0,2020-11-09
2020-11-09 14:40:00,al2101,14680.0,11.0,14675.0,26.0,14680.0,al2102,14500.0,6.0,14495.0,14.0,14500.0,180.0,180.0,180.0,2020-11-09
2020-11-09 21:20:00,al2101,14730.0,2.0,14725.0,32.0,14730.0,al2102,14550.0,6.0,14545.0,10.0,14550.0,180.0,180.0,180.0,2020-11-10
2020-11-09 21:30:00,al2101,14755.0,30.0,14750.0,9.0,14750.0,al2102,14575.0,28.0,14565.0,8.0,14570.0,185.0,180.0,180.0,2020-11-10
2020-11-09 21:40:00,al2101,14755.0,52.0,14750.0,5.0,14745.0,al2102,14570.0,5.0,14565.0,15.0,14565.0,185.0,185.0,180.0,2020-11-10
2020-11-09 21:50:00,al2101,14760.0,18.0,14755.0,26.0,14760.0,al2102,14580.0,53.0,14575.0,10.0,14575.0,180.0,180.0,185.0,2020-11-10
2020-11-09 22:00:00,al2101,14795.0,14.0,14790.0,39.0,14795.0,al2102,14610.0,16.0,14605.0,4.0,14605.0,185.0,185.0,190.0,2020-11-10
2020-11-09 22:10:00,al2101,14800.0,48.0,14790.0,48.0,14790.0,al2102,14605.0,1.0,14600.0,6.0,14605.0,190.0,195.0,185.0,2020-11-10
2020-11-09 22:20:00,al2101,14800.0,27.0,14795.0,42.0,14795.0,al2102,14615.0,19.0,14610.0,7.0,14610.0,185.0,185.0,185.0,2020-11-10
2020-11-09 22:30:00,al2101,14830.0,48.0,14825.0,15.0,14825.0,al2102,14635.0,9.0,14630.0,6.0,14635.0,195.0,195.0,190.0,2020-11-10
2020-11-09 22:40:00,al2101,14810.0,52.0,14800.0,103.0,14805.0,al2102,14615.0,4.0,14610.0,9.0,14615.0,190.0,195.0,190.0,2020-11-10
2020-11-09 22:50:00,al2101,14805.0,7.0,14800.0,24.0,14805.0,al2102,14620.0,4.0,14615.0,4.0,14615.0,185.0,185.0,190.0,2020-11-10
2020-11-09 23:00:00,al2101,14810.0,34.0,14805.0,12.0,14805.0,al2102,14625.0,16.0,14620.0,9.0,14620.0,185.0,185.0,185.0,2020-11-10
2020-11-09 23:10:00,al2101,14805.0,17.0,14800.0,55.0,14800.0,al2102,14620.0,7.0,14615.0,5.0,14620.0,185.0,185.0,180.0,2020-11-10
2020-11-09 23:20:00,al2101,14810.0,34.0,14800.0,56.0,14805.0,al2102,14625.0,10.0,14620.0,22.0,14625.0,180.0,185.0,180.0,2020-11-10
2020-11-09 23:30:00,al2101,14800.0,14.0,14795.0,26.0,14800.0,al2102,14615.0,3.0,14610.0,12.0,14615.0,185.0,185.0,185.0,2020-11-10
2020-11-09 23:40:00,al2101,14795.0,28.0,14790.0,24.0,14790.0,al2102,14615.0,12.0,14610.0,1.0,14610.0,180.0,180.0,180.0,2020-11-10
2020-11-09 23:50:00,al2101,14800.0,8.0,14795.0,30.0,14800.0,al2102,14620.0,7.0,14615.0,5.0,14615.0,180.0,180.0,185.0,2020-11-10
2020-11-10 00:00:00,al2101,14800.0,11.0,14795.0,32.0,14800.0,al2102,14615.0,8.0,14610.0,4.0,14615.0,185.0,185.0,185.0,2020-11-10
2020-11-10 00:10:00,al2101,14765.0,20.0,14760.0,27.0,14760.0,al2102,14585.0,10.0,14580.0,8.0,14585.0,180.0,180.0,175.0,2020-11-10
2020-11-10 00:20:00,al2101,14685.0,14.0,14680.0,8.0,14680.0,al2102,14510.0,18.0,14500.0,191.0,14505.0,180.0,175.0,175.0,2020-11-10
2020-11-10 00:30:00,al2101,14640.0,8.0,14635.0,8.0,14635.0,al2102,14470.0,11.0,14465.0,2.0,14460.0,170.0,170.0,175.0,2020-11-10
2020-11-10 00:40:00,al2101,14655.0,25.0,14650.0,1.0,14655.0,al2102,14485.0,44.0,14480.0,3.0,14480.0,170.0,170.0,175.0,2020-11-10
2020-11-10 09:20:00,al2101,14685.0,11.0,14680.0,35.0,14685.0,al2102,14510.0,4.0,14505.0,11.0,14510.0,175.0,175.0,175.0,2020-11-10
2020-11-10 09:30:00,al2101,14685.0,14.0,14680.0,37.0,14685.0,al2102,14510.0,13.0,14505.0,9.0,14510.0,175.0,175.0,175.0,2020-11-10
2020-11-10 09:40:00,al2101,14675.0,25.0,14670.0,22.0,14675.0,al2102,14500.0,2.0,14495.0,19.0,14500.0,175.0,175.0,175.0,2020-11-10
2020-11-10 09:50:00,al2101,14660.0,25.0,14655.0,100.0,14660.0,al2102,14490.0,17.0,14480.0,116.0,14485.0,175.0,170.0,175.0,2020-11-10
2020-11-10 10:00:00,al2101,14645.0,15.0,14640.0,67.0,14645.0,al2102,14470.0,18.0,14465.0,3.0,14470.0,175.0,175.0,175.0,2020-11-10
2020-11-10 10:10:00,al2101,14665.0,5.0,14655.0,17.0,14655.0,al2102,14485.0,1.0,14480.0,4.0,14485.0,175.0,180.0,170.0,2020-11-10
2020-11-10 10:30:00,al2101,14670.0,51.0,14665.0,1.0,14665.0,al2102,14490.0,4.0,14485.0,13.0,14485.0,180.0,180.0,180.0,2020-11-10
2020-11-10 10:40:00,al2101,14680.0,40.0,14675.0,35.0,14675.0,al2102,14505.0,5.0,14500.0,5.0,14500.0,175.0,175.0,175.0,2020-11-10
2020-11-10 10:50:00,al2101,14705.0,65.0,14695.0,40.0,14700.0,al2102,14525.0,7.0,14520.0,8.0,14520.0,175.0,180.0,180.0,2020-11-10
2020-11-10 11:00:00,al2101,14715.0,38.0,14710.0,33.0,14710.0,al2102,14535.0,6.0,14530.0,10.0,14535.0,180.0,180.0,175.0,2020-11-10
2020-11-10 11:10:00,al2101,14705.0,52.0,14700.0,60.0,14700.0,al2102,14525.0,2.0,14520.0,16.0,14525.0,180.0,180.0,175.0,2020-11-10
2020-11-10 11:20:00,al2101,14690.0,9.0,14685.0,2.0,14685.0,al2102,14510.0,4.0,14505.0,4.0,14510.0,180.0,180.0,175.0,2020-11-10
2020-11-10 11:30:00,al2101,14690.0,10.0,14685.0,7.0,14685.0,al2102,14510.0,4.0,14505.0,4.0,14510.0,180.0,180.0,175.0,2020-11-10
2020-11-10 13:30:00,al2101,14705.0,79.0,14700.0,41.0,14705.0,al2102,14530.0,11.0,14525.0,22.0,14530.0,175.0,175.0,175.0,2020-11-10
2020-11-10 13:40:00,al2101,14670.0,27.0,14665.0,23.0,14670.0,al2102,14495.0,9.0,14490.0,4.0,14490.0,175.0,175.0,180.0,2020-11-10
2020-11-10 13:50:00,al2101,14700.0,194.0,14695.0,37.0,14700.0,al2102,14520.0,14.0,14510.0,29.0,14515.0,185.0,180.0,185.0,2020-11-10
2020-11-10 14:00:00,al2101,14705.0,41.0,14700.0,61.0,14700.0,al2102,14530.0,38.0,14520.0,25.0,14525.0,180.0,175.0,175.0,2020-11-10
2020-11-10 14:10:00,al2101,14705.0,43.0,14700.0,31.0,14700.0,al2102,14525.0,3.0,14520.0,19.0,14525.0,180.0,180.0,175.0,2020-11-10
2020-11-10 14:20:00,al2101,14705.0,5.0,14700.0,47.0,14705.0,al2102,14525.0,6.0,14520.0,19.0,14520.0,180.0,180.0,185.0,2020-11-10
2020-11-10 14:30:00,al2101,14715.0,64.0,14710.0,76.0,14710.0,al2102,14540.0,28.0,14535.0,10.0,14535.0,175.0,175.0,175.0,2020-11-10
2020-11-10 14:40:00,al2101,14735.0,42.0,14730.0,33.0,14730.0,al2102,14555.0,31.0,14550.0,10.0,14550.0,180.0,180.0,180.0,2020-11-10
2020-11-10 21:20:00,al2101,14690.0,36.0,14685.0,10.0,14685.0,al2102,14505.0,16.0,14500.0,9.0,14500.0,185.0,185.0,185.0,2020-11-11
2020-11-10 21:30:00,al2101,14700.0,34.0,14695.0,22.0,14695.0,al2102,14520.0,8.0,14515.0,3.0,14515.0,180.0,180.0,180.0,2020-11-11
2020-11-10 21:40:00,al2101,14705.0,39.0,14700.0,2.0,14700.0,al2102,14520.0,3.0,14515.0,11.0,14520.0,185.0,185.0,180.0,2020-11-11
