date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2020-08-06 21:20:00,al2010,14340.0,24.0,14335.0,14.0,14340.0,al2011,14235.0,9.0,14230.0,5.0,14230.0,105.0,105.0,110.0,2020-08-07
2020-08-06 21:30:00,al2010,14340.0,19.0,14335.0,31.0,14340.0,al2011,14235.0,16.0,14230.0,16.0,14230.0,105.0,105.0,110.0,2020-08-07
2020-08-06 21:40:00,al2010,14355.0,35.0,14350.0,1.0,14350.0,al2011,14250.0,13.0,14245.0,2.0,14245.0,105.0,105.0,105.0,2020-08-07
2020-08-06 21:50:00,al2010,14375.0,2.0,14370.0,61.0,14375.0,al2011,14270.0,12.0,14265.0,6.0,14265.0,105.0,105.0,110.0,2020-08-07
2020-08-06 22:00:00,al2010,14385.0,52.0,14380.0,147.0,14385.0,al2011,14275.0,2.0,14270.0,13.0,14275.0,110.0,110.0,110.0,2020-08-07
2020-08-06 22:10:00,al2010,14390.0,25.0,14385.0,30.0,14390.0,al2011,14290.0,37.0,14280.0,14.0,14285.0,105.0,100.0,105.0,2020-08-07
2020-08-06 22:20:00,al2010,14355.0,20.0,14350.0,22.0,14355.0,al2011,14250.0,8.0,14245.0,8.0,14250.0,105.0,105.0,105.0,2020-08-07
2020-08-06 22:30:00,al2010,14360.0,41.0,14350.0,36.0,14355.0,al2011,14250.0,11.0,14240.0,17.0,14250.0,110.0,110.0,105.0,2020-08-07
2020-08-06 22:40:00,al2010,14360.0,62.0,14355.0,27.0,14355.0,al2011,14255.0,2.0,14250.0,10.0,14250.0,105.0,105.0,105.0,2020-08-07
2020-08-06 22:50:00,al2010,14390.0,106.0,14380.0,35.0,14390.0,al2011,14285.0,15.0,14280.0,6.0,14280.0,100.0,105.0,110.0,2020-08-07
2020-08-06 23:00:00,al2010,14395.0,27.0,14390.0,48.0,14390.0,al2011,14290.0,2.0,14285.0,12.0,14285.0,105.0,105.0,105.0,2020-08-07
2020-08-06 23:10:00,al2010,14400.0,35.0,14395.0,46.0,14395.0,al2011,14300.0,9.0,14295.0,3.0,14295.0,100.0,100.0,100.0,2020-08-07
2020-08-06 23:20:00,al2010,14385.0,75.0,14380.0,69.0,14380.0,al2011,14280.0,94.0,14275.0,10.0,14280.0,105.0,105.0,100.0,2020-08-07
2020-08-06 23:30:00,al2010,14380.0,31.0,14375.0,2.0,14375.0,al2011,14280.0,10.0,14275.0,3.0,14275.0,100.0,100.0,100.0,2020-08-07
2020-08-06 23:40:00,al2010,14385.0,29.0,14380.0,29.0,14380.0,al2011,14290.0,14.0,14280.0,9.0,14285.0,100.0,95.0,95.0,2020-08-07
2020-08-06 23:50:00,al2010,14385.0,12.0,14380.0,30.0,14385.0,al2011,14290.0,8.0,14285.0,1.0,14285.0,95.0,95.0,100.0,2020-08-07
