date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2020-03-12 09:20:00,al2006,12940.0,40.0,12935.0,5.0,12935.0,al2007,12985.0,9.0,12980.0,26.0,12985.0,-45.0,-45.0,-50.0,2020-03-12
2020-03-12 09:30:00,al2006,12945.0,66.0,12940.0,13.0,12940.0,al2007,12990.0,43.0,12985.0,29.0,12985.0,-45.0,-45.0,-45.0,2020-03-12
2020-03-12 09:40:00,al2006,12925.0,17.0,12920.0,64.0,12925.0,al2007,12975.0,7.0,12970.0,24.0,12975.0,-50.0,-50.0,-50.0,2020-03-12
2020-03-12 09:50:00,al2006,12930.0,50.0,12925.0,52.0,12925.0,al2007,12980.0,33.0,12970.0,38.0,12975.0,-45.0,-50.0,-50.0,2020-03-12
2020-03-12 10:00:00,al2006,12920.0,79.0,12915.0,55.0,12920.0,al2007,12970.0,20.0,12965.0,130.0,12970.0,-50.0,-50.0,-50.0,2020-03-12
2020-03-12 10:10:00,al2006,12925.0,3.0,12920.0,20.0,12925.0,al2007,12975.0,1.0,12970.0,9.0,12975.0,-50.0,-50.0,-50.0,2020-03-12
2020-03-12 10:30:00,al2006,12905.0,28.0,12900.0,51.0,12905.0,al2007,12955.0,8.0,12950.0,79.0,12955.0,-50.0,-50.0,-50.0,2020-03-12
2020-03-12 10:40:00,al2006,12905.0,34.0,12900.0,40.0,12900.0,al2007,12955.0,18.0,12945.0,30.0,12950.0,-45.0,-50.0,-50.0,2020-03-12
2020-03-12 10:50:00,al2006,12900.0,41.0,12895.0,12.0,12895.0,al2007,12950.0,15.0,12940.0,45.0,12945.0,-45.0,-50.0,-50.0,2020-03-12
2020-03-12 11:00:00,al2006,12910.0,32.0,12905.0,21.0,12905.0,al2007,12960.0,17.0,12955.0,9.0,12960.0,-50.0,-50.0,-55.0,2020-03-12
2020-03-12 11:10:00,al2006,12905.0,74.0,12895.0,104.0,12900.0,al2007,12950.0,41.0,12945.0,21.0,12950.0,-50.0,-45.0,-50.0,2020-03-12
