date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2020-12-03 21:20:00,al2102,16070.0,86.0,16060.0,185.0,16065.0,al2103,15950.0,7.0,15940.0,36.0,15945.0,120.0,120.0,120.0,2020-12-04
2020-12-03 21:30:00,al2102,16045.0,44.0,16035.0,59.0,16035.0,al2103,15920.0,14.0,15910.0,8.0,15915.0,125.0,125.0,120.0,2020-12-04
2020-12-03 21:40:00,al2102,16015.0,28.0,16010.0,9.0,16015.0,al2103,15900.0,13.0,15895.0,5.0,15895.0,115.0,115.0,120.0,2020-12-04
2020-12-03 21:50:00,al2102,15865.0,13.0,15860.0,33.0,15865.0,al2103,15760.0,21.0,15750.0,62.0,15760.0,110.0,105.0,105.0,2020-12-04
2020-12-03 22:00:00,al2102,15890.0,18.0,15885.0,8.0,15890.0,al2103,15785.0,1.0,15780.0,2.0,15785.0,105.0,105.0,105.0,2020-12-04
2020-12-03 22:10:00,al2102,15935.0,108.0,15925.0,3.0,15930.0,al2103,15810.0,2.0,15805.0,1.0,15805.0,120.0,125.0,125.0,2020-12-04
2020-12-03 22:20:00,al2102,15960.0,17.0,15955.0,4.0,15955.0,al2103,15845.0,5.0,15840.0,7.0,15845.0,115.0,115.0,110.0,2020-12-04
2020-12-03 22:30:00,al2102,15950.0,34.0,15945.0,18.0,15950.0,al2103,15845.0,6.0,15835.0,4.0,15845.0,110.0,105.0,105.0,2020-12-04
2020-12-03 22:40:00,al2102,15905.0,14.0,15900.0,4.0,15900.0,al2103,15800.0,2.0,15790.0,7.0,15790.0,110.0,105.0,110.0,2020-12-04
2020-12-03 22:50:00,al2102,15855.0,11.0,15850.0,13.0,15850.0,al2103,15745.0,1.0,15740.0,1.0,15745.0,110.0,110.0,105.0,2020-12-04
2020-12-03 23:00:00,al2102,15840.0,11.0,15835.0,10.0,15835.0,al2103,15735.0,1.0,15730.0,2.0,15735.0,105.0,105.0,100.0,2020-12-04
2020-12-03 23:10:00,al2102,15860.0,2.0,15855.0,16.0,15860.0,al2103,15755.0,1.0,15750.0,3.0,15755.0,105.0,105.0,105.0,2020-12-04
2020-12-03 23:20:00,al2102,15865.0,11.0,15860.0,15.0,15865.0,al2103,15760.0,12.0,15750.0,2.0,15750.0,110.0,105.0,115.0,2020-12-04
2020-12-03 23:30:00,al2102,15895.0,20.0,15885.0,64.0,15885.0,al2103,15790.0,2.0,15775.0,2.0,15780.0,110.0,105.0,105.0,2020-12-04
2020-12-03 23:40:00,al2102,15875.0,17.0,15870.0,21.0,15875.0,al2103,15775.0,4.0,15765.0,15.0,15770.0,105.0,100.0,105.0,2020-12-04
2020-12-03 23:50:00,al2102,15885.0,25.0,15875.0,34.0,15880.0,al2103,15785.0,4.0,15780.0,86.0,15780.0,95.0,100.0,100.0,2020-12-04
2020-12-04 00:00:00,al2102,15905.0,16.0,15900.0,50.0,15905.0,al2103,15795.0,2.0,15790.0,2.0,15795.0,110.0,110.0,110.0,2020-12-04
2020-12-04 00:10:00,al2102,15905.0,12.0,15900.0,24.0,15900.0,al2103,15805.0,6.0,15795.0,2.0,15800.0,105.0,100.0,100.0,2020-12-04
2020-12-04 00:20:00,al2102,15900.0,13.0,15895.0,13.0,15895.0,al2103,15800.0,6.0,15790.0,4.0,15790.0,105.0,100.0,105.0,2020-12-04
2020-12-04 00:30:00,al2102,15955.0,95.0,15945.0,237.0,15950.0,al2103,15845.0,5.0,15840.0,1.0,15840.0,105.0,110.0,110.0,2020-12-04
2020-12-04 00:40:00,al2102,15930.0,17.0,15925.0,9.0,15925.0,al2103,15830.0,1.0,15820.0,4.0,15825.0,105.0,100.0,100.0,2020-12-04
2020-12-04 09:20:00,al2102,15995.0,18.0,15985.0,36.0,15990.0,al2103,15880.0,6.0,15870.0,24.0,15875.0,115.0,115.0,115.0,2020-12-04
2020-12-04 09:30:00,al2102,15955.0,13.0,15950.0,19.0,15955.0,al2103,15845.0,1.0,15840.0,17.0,15845.0,110.0,110.0,110.0,2020-12-04
2020-12-04 09:40:00,al2102,16015.0,18.0,16010.0,12.0,16015.0,al2103,15900.0,3.0,15895.0,4.0,15900.0,115.0,115.0,115.0,2020-12-04
2020-12-04 09:50:00,al2102,16020.0,29.0,16015.0,23.0,16015.0,al2103,15905.0,2.0,15900.0,8.0,15905.0,115.0,115.0,110.0,2020-12-04
2020-12-04 10:00:00,al2102,16050.0,28.0,16045.0,26.0,16045.0,al2103,15935.0,10.0,15930.0,8.0,15930.0,115.0,115.0,115.0,2020-12-04
2020-12-04 10:10:00,al2102,16075.0,6.0,16070.0,16.0,16075.0,al2103,15955.0,1.0,15950.0,6.0,15955.0,120.0,120.0,120.0,2020-12-04
2020-12-04 10:30:00,al2102,16130.0,10.0,16125.0,53.0,16130.0,al2103,16010.0,32.0,16000.0,13.0,16005.0,125.0,120.0,125.0,2020-12-04
2020-12-04 10:40:00,al2102,16150.0,35.0,16145.0,15.0,16145.0,al2103,16030.0,10.0,16025.0,8.0,16025.0,120.0,120.0,120.0,2020-12-04
2020-12-04 10:50:00,al2102,16135.0,84.0,16130.0,15.0,16130.0,al2103,16020.0,8.0,16015.0,2.0,16015.0,115.0,115.0,115.0,2020-12-04
2020-12-04 11:00:00,al2102,16130.0,25.0,16125.0,15.0,16130.0,al2103,16010.0,2.0,16005.0,5.0,16010.0,120.0,120.0,120.0,2020-12-04
2020-12-04 11:10:00,al2102,16130.0,12.0,16125.0,6.0,16125.0,al2103,16010.0,5.0,16005.0,1.0,16005.0,120.0,120.0,120.0,2020-12-04
2020-12-04 11:20:00,al2102,16175.0,6.0,16165.0,9.0,16170.0,al2103,16045.0,3.0,16040.0,3.0,16040.0,125.0,130.0,130.0,2020-12-04
2020-12-04 11:30:00,al2102,16175.0,8.0,16165.0,9.0,16170.0,al2103,16045.0,6.0,16035.0,7.0,16040.0,130.0,130.0,130.0,2020-12-04
2020-12-04 13:30:00,al2102,16240.0,31.0,16230.0,44.0,16235.0,al2103,16105.0,5.0,16100.0,9.0,16100.0,130.0,135.0,135.0,2020-12-04
2020-12-04 13:40:00,al2102,16200.0,19.0,16195.0,18.0,16195.0,al2103,16075.0,20.0,16070.0,10.0,16070.0,125.0,125.0,125.0,2020-12-04
2020-12-04 13:50:00,al2102,16135.0,10.0,16130.0,27.0,16130.0,al2103,16000.0,8.0,15995.0,1.0,15995.0,135.0,135.0,135.0,2020-12-04
2020-12-04 14:00:00,al2102,16145.0,32.0,16135.0,47.0,16140.0,al2103,16005.0,9.0,16000.0,32.0,16005.0,135.0,140.0,135.0,2020-12-04
2020-12-04 14:10:00,al2102,16125.0,21.0,16120.0,20.0,16120.0,al2103,15985.0,7.0,15980.0,8.0,15980.0,140.0,140.0,140.0,2020-12-04
2020-12-04 14:20:00,al2102,16125.0,36.0,16120.0,3.0,16120.0,al2103,15985.0,6.0,15975.0,13.0,15980.0,145.0,140.0,140.0,2020-12-04
2020-12-04 14:30:00,al2102,16115.0,14.0,16110.0,13.0,16110.0,al2103,15980.0,31.0,15975.0,13.0,15980.0,135.0,135.0,130.0,2020-12-04
2020-12-04 14:40:00,al2102,16180.0,15.0,16175.0,5.0,16175.0,al2103,16035.0,6.0,16030.0,2.0,16030.0,145.0,145.0,145.0,2020-12-04
2020-12-04 21:20:00,al2102,16115.0,5.0,16110.0,26.0,16115.0,al2103,15985.0,7.0,15980.0,7.0,15980.0,130.0,130.0,135.0,2020-12-07
2020-12-04 21:30:00,al2102,16140.0,11.0,16135.0,28.0,16140.0,al2103,16010.0,11.0,16005.0,1.0,16010.0,130.0,130.0,130.0,2020-12-07
2020-12-04 21:40:00,al2102,16140.0,11.0,16135.0,30.0,16140.0,al2103,16010.0,15.0,16000.0,17.0,16005.0,135.0,130.0,135.0,2020-12-07
2020-12-04 21:50:00,al2102,16140.0,37.0,16135.0,23.0,16135.0,al2103,16015.0,14.0,16010.0,18.0,16015.0,125.0,125.0,120.0,2020-12-07
2020-12-04 22:00:00,al2102,16140.0,7.0,16135.0,30.0,16140.0,al2103,16015.0,2.0,16010.0,7.0,16015.0,125.0,125.0,125.0,2020-12-07
2020-12-04 22:10:00,al2102,16150.0,21.0,16145.0,16.0,16145.0,al2103,16025.0,2.0,16020.0,10.0,16025.0,125.0,125.0,120.0,2020-12-07
2020-12-04 22:20:00,al2102,16155.0,19.0,16150.0,34.0,16155.0,al2103,16025.0,1.0,16020.0,6.0,16025.0,130.0,130.0,130.0,2020-12-07
2020-12-04 22:30:00,al2102,16185.0,35.0,16180.0,10.0,16180.0,al2103,16055.0,2.0,16050.0,25.0,16055.0,130.0,130.0,125.0,2020-12-07
