date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2018-12-14 21:20:00,al1903,13675.0,25.0,13670.0,136.0,13675.0,al1904,13725.0,18.0,13720.0,24.0,13725.0,-50.0,-50.0,-50.0,2018-12-17
2018-12-14 21:30:00,al1903,13680.0,22.0,13675.0,35.0,13675.0,al1904,13730.0,10.0,13725.0,9.0,13725.0,-50.0,-50.0,-50.0,2018-12-17
2018-12-14 21:40:00,al1903,13685.0,36.0,13680.0,14.0,13685.0,al1904,13735.0,14.0,13730.0,4.0,13730.0,-50.0,-50.0,-45.0,2018-12-17
2018-12-14 21:50:00,al1903,13680.0,41.0,13675.0,20.0,13680.0,al1904,13730.0,16.0,13725.0,5.0,13725.0,-50.0,-50.0,-45.0,2018-12-17
2018-12-14 22:00:00,al1903,13680.0,40.0,13675.0,9.0,13675.0,al1904,13730.0,14.0,13725.0,8.0,13725.0,-50.0,-50.0,-50.0,2018-12-17
2018-12-14 22:10:00,al1903,13665.0,6.0,13660.0,72.0,13660.0,al1904,13715.0,5.0,13710.0,15.0,13715.0,-50.0,-50.0,-55.0,2018-12-17
2018-12-14 22:20:00,al1903,13670.0,30.0,13665.0,41.0,13670.0,al1904,13720.0,7.0,13715.0,25.0,13720.0,-50.0,-50.0,-50.0,2018-12-17
2018-12-14 22:30:00,al1903,13670.0,2.0,13665.0,29.0,13670.0,al1904,13725.0,35.0,13720.0,5.0,13720.0,-55.0,-55.0,-50.0,2018-12-17
2018-12-14 22:40:00,al1903,13670.0,28.0,13665.0,65.0,13670.0,al1904,13725.0,26.0,13715.0,35.0,13725.0,-50.0,-55.0,-55.0,2018-12-17
2018-12-14 22:50:00,al1903,13675.0,17.0,13670.0,60.0,13670.0,al1904,13730.0,30.0,13720.0,11.0,13730.0,-50.0,-55.0,-60.0,2018-12-17
2018-12-14 23:00:00,al1903,13700.0,20.0,13695.0,14.0,13700.0,al1904,13755.0,28.0,13745.0,7.0,13750.0,-50.0,-55.0,-50.0,2018-12-17
2018-12-14 23:10:00,al1903,13695.0,20.0,13690.0,22.0,13695.0,al1904,13750.0,30.0,13740.0,12.0,13750.0,-50.0,-55.0,-55.0,2018-12-17
2018-12-14 23:20:00,al1903,13700.0,27.0,13695.0,22.0,13700.0,al1904,13755.0,63.0,13745.0,14.0,13755.0,-50.0,-55.0,-55.0,2018-12-17
2018-12-14 23:30:00,al1903,13695.0,20.0,13690.0,17.0,13690.0,al1904,13745.0,1.0,13740.0,8.0,13745.0,-50.0,-50.0,-55.0,2018-12-17
2018-12-14 23:40:00,al1903,13700.0,29.0,13695.0,12.0,13695.0,al1904,13755.0,32.0,13745.0,13.0,13750.0,-50.0,-55.0,-55.0,2018-12-17
2018-12-14 23:50:00,al1903,13700.0,20.0,13695.0,17.0,13700.0,al1904,13750.0,2.0,13745.0,9.0,13745.0,-50.0,-50.0,-45.0,2018-12-17
2018-12-15 00:00:00,al1903,13730.0,58.0,13725.0,19.0,13730.0,al1904,13780.0,16.0,13770.0,16.0,13775.0,-45.0,-50.0,-45.0,2018-12-17
