date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2019-08-20 21:20:00,al1911,14320.0,64.0,14310.0,46.0,14315.0,al1912,14290.0,7.0,14285.0,10.0,14290.0,25.0,30.0,25.0,2019-08-21
2019-08-20 21:30:00,al1911,14330.0,49.0,14325.0,105.0,14330.0,al1912,14305.0,21.0,14300.0,33.0,14300.0,25.0,25.0,30.0,2019-08-21
2019-08-20 21:40:00,al1911,14320.0,55.0,14315.0,51.0,14315.0,al1912,14295.0,37.0,14285.0,35.0,14290.0,30.0,25.0,25.0,2019-08-21
2019-08-20 21:50:00,al1911,14310.0,58.0,14300.0,34.0,14305.0,al1912,14280.0,9.0,14275.0,12.0,14280.0,25.0,30.0,25.0,2019-08-21
2019-08-20 22:00:00,al1911,14295.0,33.0,14290.0,120.0,14290.0,al1912,14275.0,38.0,14265.0,29.0,14270.0,25.0,20.0,20.0,2019-08-21
2019-08-20 22:10:00,al1911,14305.0,117.0,14300.0,108.0,14300.0,al1912,14280.0,27.0,14275.0,6.0,14280.0,25.0,25.0,20.0,2019-08-21
2019-08-20 22:20:00,al1911,14295.0,37.0,14290.0,71.0,14295.0,al1912,14270.0,34.0,14265.0,6.0,14265.0,25.0,25.0,30.0,2019-08-21
2019-08-20 22:30:00,al1911,14295.0,127.0,14285.0,190.0,14290.0,al1912,14270.0,46.0,14260.0,29.0,14265.0,25.0,25.0,25.0,2019-08-21
2019-08-20 22:40:00,al1911,14290.0,59.0,14285.0,68.0,14285.0,al1912,14265.0,41.0,14260.0,25.0,14260.0,25.0,25.0,25.0,2019-08-21
2019-08-20 22:50:00,al1911,14305.0,75.0,14300.0,24.0,14305.0,al1912,14280.0,7.0,14275.0,4.0,14275.0,25.0,25.0,30.0,2019-08-21
2019-08-20 23:00:00,al1911,14300.0,80.0,14295.0,74.0,14300.0,al1912,14275.0,2.0,14270.0,10.0,14275.0,25.0,25.0,25.0,2019-08-21
